School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2014-2015,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,5,55,56,60,116,4.31,47.41,48.28,51.72,397
2014-2015,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,18,138,69,156,225,8,61.33,30.67,69.33,417
2014-2015,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,17,84,49,101,150,11.33,56,32.67,67.33,417
2014-2015,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,12,26,21,38,59,20.34,44.07,35.59,64.41,429
2014-2015,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,96,328,138,424,562,17.08,58.36,24.56,75.44,435
2014-2015,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,59,173,80,232,312,18.91,55.45,25.64,74.36,439
2014-2015,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,38,160,67,198,265,14.34,60.38,25.28,74.72,429
2014-2015,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,2,38,17,40,57,3.51,66.67,29.82,70.18,424
2014-2015,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,17,65,47,82,129,13.18,50.39,36.43,63.57,419
2014-2015,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,67,185,70,252,322,20.81,57.45,21.74,78.26,442
2014-2015,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,356,"1,705",762,"2,061","2,823",12.61,60.4,26.99,73.01,429
2014-2015,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,913,"2,495",877,"3,408","4,285",21.31,58.23,20.47,79.53,446
2014-2015,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,11,70,67,81,148,7.43,47.3,45.27,54.73,405
2014-2015,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,8,27,9,35,44,18.18,61.36,20.45,79.55,431
2014-2015,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,22,107,33,129,162,13.58,66.05,20.37,79.63,440
2014-2015,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,9,51,11,60,71,12.68,71.83,15.49,84.51,439
2014-2015,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,6,21,10,27,37,16.22,56.76,27.03,72.97,443
2014-2015,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,120,360,126,480,606,19.8,59.41,20.79,79.21,443
2014-2015,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,4,41,54,45,99,4.04,41.41,54.55,45.45,384
2014-2015,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,54,232,179,286,465,11.61,49.89,38.49,61.51,413
2014-2015,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,28,96,50,124,174,16.09,55.17,28.74,71.26,428
2014-2015,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,75,192,82,267,349,21.49,55.01,23.5,76.5,443
2014-2015,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,9,59,37,68,105,8.57,56.19,35.24,64.76,413
2014-2015,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"2,917","7,671","3,272","10,588","13,860",21.05,55.35,23.61,76.39,444
2014-2015,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,70,105,27,175,202,34.65,51.98,13.37,86.63,471
2014-2015,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,107,417,268,524,792,13.51,52.65,33.84,66.16,423
2014-2015,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,22,88,22,110,132,16.67,66.67,16.67,83.33,444
2014-2015,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,36,148,79,184,263,13.69,56.27,30.04,69.96,426
2014-2015,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,13,64,17,77,94,13.83,68.09,18.09,81.91,437
2014-2015,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,100,315,117,415,532,18.8,59.21,21.99,78.01,440
2014-2015,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,138,528,298,666,964,14.32,54.77,30.91,69.09,426
2014-2015,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,31,129,61,160,221,14.03,58.37,27.6,72.4,429
2014-2015,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,28,48,10,76,86,32.56,55.81,11.63,88.37,477
2014-2015,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,45,106,27,151,178,25.28,59.55,15.17,84.83,454
2014-2015,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,86,219,58,305,363,23.69,60.33,15.98,84.02,456
2014-2015,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,34,104,35,138,173,19.65,60.12,20.23,79.77,440
2014-2015,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,20,74,22,94,116,17.24,63.79,18.97,81.03,441
2014-2015,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,27,133,74,160,234,11.54,56.84,31.62,68.38,422
2014-2015,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,13,103,66,116,182,7.14,56.59,36.26,63.74,414
2014-2015,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,40,184,162,224,386,10.36,47.67,41.97,58.03,410
2014-2015,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,129,863,456,992,"1,448",8.91,59.6,31.49,68.51,419
2014-2015,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,339,731,236,"1,070","1,306",25.96,55.97,18.07,81.93,457
2014-2015,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,73,244,122,317,439,16.63,55.58,27.79,72.21,431
2014-2015,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,631,"2,172","1,059","2,803","3,862",16.34,56.24,27.42,72.58,432
2014-2015,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,68,300,158,368,526,12.93,57.03,30.04,69.96,425
2014-2015,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,471
2014-2015,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,11,126,157,137,294,3.74,42.86,53.4,46.6,386
2014-2015,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,98,217,55,315,370,26.49,58.65,14.86,85.14,458
2014-2015,48,King George County,Mathematics,Grade 3,SOL,Mathematics,83,164,67,247,314,26.43,52.23,21.34,78.66,451
2014-2015,50,King William County,Mathematics,Grade 3,SOL,Mathematics,31,98,30,129,159,19.5,61.64,18.87,81.13,446
2014-2015,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,11,43,23,54,77,14.29,55.84,29.87,70.13,427
2014-2015,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,16,35,18,51,69,23.19,50.72,26.09,73.91,432
2014-2015,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,31,134,65,165,230,13.48,58.26,28.26,71.74,431
2014-2015,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,21,26,5,47,52,40.38,50,9.62,90.38,490
2014-2015,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"1,370","3,185","1,141","4,555","5,696",24.05,55.92,20.03,79.97,450
2014-2015,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,76,193,91,269,360,21.11,53.61,25.28,74.72,438
2014-2015,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,15,52,71,67,138,10.87,37.68,51.45,48.55,399
2014-2015,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,73,317,244,390,634,11.51,50,38.49,61.51,414
2014-2015,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,19,62,53,81,134,14.18,46.27,39.55,60.45,418
2014-2015,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,86,329,163,415,578,14.88,56.92,28.2,71.8,426
2014-2015,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,20,160,100,180,280,7.14,57.14,35.71,64.29,410
2014-2015,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,20,73,77,93,170,11.76,42.94,45.29,54.71,405
2014-2015,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,19,32,10,51,61,31.15,52.46,16.39,83.61,461
2014-2015,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,53,181,102,234,336,15.77,53.87,30.36,69.64,427
2014-2015,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,21,48,20,69,89,23.6,53.93,22.47,77.53,451
2014-2015,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,151,382,141,533,674,22.4,56.68,20.92,79.08,445
2014-2015,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,11,64,54,75,129,8.53,49.61,41.86,58.14,405
2014-2015,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,48,145,40,193,233,20.6,62.23,17.17,82.83,452
2014-2015,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,238,"1,148",722,"1,386","2,108",11.29,54.46,34.25,65.75,417
2014-2015,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,262,"1,365",779,"1,627","2,406",10.89,56.73,32.38,67.62,421
2014-2015,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,23,74,42,97,139,16.55,53.24,30.22,69.78,425
2014-2015,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,27,60,6,87,93,29.03,64.52,6.45,93.55,475
2014-2015,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,10,47,6,57,63,15.87,74.6,9.52,90.48,457
2014-2015,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,19,87,46,106,152,12.5,57.24,30.26,69.74,431
2014-2015,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,56,206,118,262,380,14.74,54.21,31.05,68.95,426
2014-2015,69,Page County,Mathematics,Grade 3,SOL,Mathematics,32,128,102,160,262,12.21,48.85,38.93,61.07,415
2014-2015,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,24,129,50,153,203,11.82,63.55,24.63,75.37,430
2014-2015,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,26,182,117,208,325,8,56,36,64,411
2014-2015,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,149,372,101,521,622,23.95,59.81,16.24,83.76,450
2014-2015,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,35,81,14,116,130,26.92,62.31,10.77,89.23,465
2014-2015,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,154,657,291,811,"1,102",13.97,59.62,26.41,73.59,431
2014-2015,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,54,182,70,236,306,17.65,59.48,22.88,77.12,439
2014-2015,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,41,71,23,112,135,30.37,52.59,17.04,82.96,461
2014-2015,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,86,313,85,399,484,17.77,64.67,17.56,82.44,446
2014-2015,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,"1,495","3,770","1,460","5,265","6,725",22.23,56.06,21.71,78.29,444
2014-2015,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,31,188,76,219,295,10.51,63.73,25.76,74.24,426
2014-2015,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,10,61,49,71,120,8.33,50.83,40.83,59.17,412
2014-2015,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,10,36,14,46,60,16.67,60,23.33,76.67,437
2014-2015,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,209,960,672,"1,169","1,841",11.35,52.15,36.5,63.5,416
2014-2015,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,12,70,11,82,93,12.9,75.27,11.83,88.17,442
2014-2015,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,180,598,243,778,"1,021",17.63,58.57,23.8,76.2,436
2014-2015,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,181,606,185,787,972,18.62,62.35,19.03,80.97,445
2014-2015,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,24,120,36,144,180,13.33,66.67,20,80,438
2014-2015,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,134,529,202,663,865,15.49,61.16,23.35,76.65,437
2014-2015,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,39,196,32,235,267,14.61,73.41,11.99,88.01,448
2014-2015,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,61,171,42,232,274,22.26,62.41,15.33,84.67,458
2014-2015,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,93,165,30,258,288,32.29,57.29,10.42,89.58,464
2014-2015,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,67,212,163,279,442,15.16,47.96,36.88,63.12,417
2014-2015,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,52,177,88,229,317,16.4,55.84,27.76,72.24,431
2014-2015,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,30,126,28,156,184,16.3,68.48,15.22,84.78,448
2014-2015,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,302,915,450,"1,217","1,667",18.12,54.89,26.99,73.01,435
2014-2015,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,377,"1,140",436,"1,517","1,953",19.3,58.37,22.32,77.68,442
2014-2015,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,45,108,60,153,213,21.13,50.7,28.17,71.83,440
2014-2015,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,113,622,353,735,"1,088",10.39,57.17,32.44,67.56,421
2014-2015,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,7,34,20,41,61,11.48,55.74,32.79,67.21,418
2014-2015,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,13,44,16,57,73,17.81,60.27,21.92,78.08,438
2014-2015,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,91,280,78,371,449,20.27,62.36,17.37,82.63,449
2014-2015,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"1,217","3,111",970,"4,328","5,298",22.97,58.72,18.31,81.69,450
2014-2015,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,41,223,143,264,407,10.07,54.79,35.14,64.86,415
2014-2015,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,136,298,98,434,532,25.56,56.02,18.42,81.58,453
2014-2015,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,36,116,95,152,247,14.57,46.96,38.46,61.54,414
2014-2015,207,West Point,Mathematics,Grade 3,SOL,Mathematics,21,32,4,53,57,36.84,56.14,7.02,92.98,484
2014-2015,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,11,58,48,69,117,9.4,49.57,41.03,58.97,405
2014-2015,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,210,452,152,662,814,25.8,55.53,18.67,81.33,454
2014-2015,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,54,167,106,221,327,16.51,51.07,32.42,67.58,426
2014-2015,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,84,254,60,338,398,21.11,63.82,15.08,84.92,455
2014-2015,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,47,186,91,233,324,14.51,57.41,28.09,71.91,424
2014-2015,98,York County,Mathematics,Grade 3,SOL,Mathematics,166,549,121,715,836,19.86,65.67,14.47,85.53,452
2015-2016,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,40,189,131,229,360,11.11,52.5,36.39,63.61,408
2015-2016,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,215,533,292,748,"1,040",20.67,51.25,28.08,71.92,436
2015-2016,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,201,687,409,888,"1,297",15.5,52.97,31.53,68.47,417
2015-2016,3,Alleghany County,Mathematics,Grade 3,SOL,Mathematics,14,84,42,98,140,10,60,30,70,422
2015-2016,4,Amelia County,Mathematics,Grade 3,SOL,Mathematics,16,81,30,97,127,12.6,63.78,23.62,76.38,432
2015-2016,5,Amherst County,Mathematics,Grade 3,SOL,Mathematics,38,191,86,229,315,12.06,60.63,27.3,72.7,425
2015-2016,6,Appomattox County,Mathematics,Grade 3,SOL,Mathematics,16,112,42,128,170,9.41,65.88,24.71,75.29,427
2015-2016,7,Arlington County,Mathematics,Grade 3,SOL,Mathematics,603,"1,225",301,"1,828","2,129",28.32,57.54,14.14,85.86,460
2015-2016,8,Augusta County,Mathematics,Grade 3,SOL,Mathematics,103,500,189,603,792,13.01,63.13,23.86,76.14,430
2015-2016,9,Bath County,Mathematics,Grade 3,SOL,Mathematics,4,22,13,26,39,10.26,56.41,33.33,66.67,424
2015-2016,10,Bedford County,Mathematics,Grade 3,SOL,Mathematics,75,408,189,483,672,11.16,60.71,28.13,71.88,424
2015-2016,11,Bland County,Mathematics,Grade 3,SOL,Mathematics,4,49,11,53,64,6.25,76.56,17.19,82.81,425
2015-2016,12,Botetourt County,Mathematics,Grade 3,SOL,Mathematics,53,212,51,265,316,16.77,67.09,16.14,83.86,447
2015-2016,102,Bristol City,Mathematics,Grade 3,SOL,Mathematics,50,65,37,115,152,32.89,42.76,24.34,75.66,453
2015-2016,13,Brunswick County,Mathematics,Grade 3,SOL,Mathematics,5,54,57,59,116,4.31,46.55,49.14,50.86,398
2015-2016,14,Buchanan County,Mathematics,Grade 3,SOL,Mathematics,20,120,54,140,194,10.31,61.86,27.84,72.16,423
2015-2016,15,Buckingham County,Mathematics,Grade 3,SOL,Mathematics,14,105,51,119,170,8.24,61.76,30,70,416
2015-2016,103,Buena Vista City,Mathematics,Grade 3,SOL,Mathematics,5,37,26,42,68,7.35,54.41,38.24,61.76,416
2015-2016,16,Campbell County,Mathematics,Grade 3,SOL,Mathematics,88,383,120,471,591,14.89,64.81,20.3,79.7,437
2015-2016,17,Caroline County,Mathematics,Grade 3,SOL,Mathematics,43,194,95,237,332,12.95,58.43,28.61,71.39,426
2015-2016,18,Carroll County,Mathematics,Grade 3,SOL,Mathematics,36,170,77,206,283,12.72,60.07,27.21,72.79,424
2015-2016,19,Charles City County,Mathematics,Grade 3,SOL,Mathematics,4,29,11,33,44,9.09,65.91,25,75,422
2015-2016,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,12,84,27,96,123,9.76,68.29,21.95,78.05,430
2015-2016,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,69,193,85,262,347,19.88,55.62,24.5,75.5,435
2015-2016,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,434,"1,816",634,"2,250","2,884",15.05,62.97,21.98,78.02,435
2015-2016,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,917,"2,600",814,"3,517","4,331",21.17,60.03,18.79,81.21,445
2015-2016,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,15,82,41,97,138,10.87,59.42,29.71,70.29,417
2015-2016,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,4,20,8,24,32,12.5,62.5,25,75,423
2015-2016,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,13,119,51,132,183,7.1,65.03,27.87,72.13,422
2015-2016,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,5,53,13,58,71,7.04,74.65,18.31,81.69,425
2015-2016,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,7,37,10,44,54,12.96,68.52,18.52,81.48,432
2015-2016,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,131,365,152,496,648,20.22,56.33,23.46,76.54,439
2015-2016,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,21,69,14,90,104,20.19,66.35,13.46,86.54,458
2015-2016,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,37,251,186,288,474,7.81,52.95,39.24,60.76,407
2015-2016,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,28,93,36,121,157,17.83,59.24,22.93,77.07,439
2015-2016,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,67,191,58,258,316,21.2,60.44,18.35,81.65,448
2015-2016,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,10,66,19,76,95,10.53,69.47,20,80,426
2015-2016,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"3,234","7,726","3,121","10,960","14,081",22.97,54.87,22.16,77.84,445
2015-2016,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,73,83,29,156,185,39.46,44.86,15.68,84.32,473
2015-2016,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,113,438,204,551,755,14.97,58.01,27.02,72.98,430
2015-2016,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,29,90,47,119,166,17.47,54.22,28.31,71.69,433
2015-2016,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,33,157,73,190,263,12.55,59.7,27.76,72.24,425
2015-2016,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,5,56,24,61,85,5.88,65.88,28.24,71.76,408
2015-2016,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,73,363,104,436,540,13.52,67.22,19.26,80.74,439
2015-2016,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,149,596,281,745,"1,026",14.52,58.09,27.39,72.61,427
2015-2016,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,37,144,100,181,281,13.17,51.25,35.59,64.41,414
2015-2016,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,24,51,17,75,92,26.09,55.43,18.48,81.52,450
2015-2016,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,34,102,18,136,154,22.08,66.23,11.69,88.31,457
2015-2016,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,102,236,53,338,391,26.09,60.36,13.55,86.45,453
2015-2016,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,27,109,44,136,180,15,60.56,24.44,75.56,434
2015-2016,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,15,95,24,110,134,11.19,70.9,17.91,82.09,440
2015-2016,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,24,128,79,152,231,10.39,55.41,34.2,65.8,413
2015-2016,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,12,99,73,111,184,6.52,53.8,39.67,60.33,404
2015-2016,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,32,236,110,268,378,8.47,62.43,29.1,70.9,421
2015-2016,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,171,928,447,"1,099","1,546",11.06,60.03,28.91,71.09,423
2015-2016,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,378,696,167,"1,074","1,241",30.46,56.08,13.46,86.54,464
2015-2016,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,66,239,127,305,432,15.28,55.32,29.4,70.6,426
2015-2016,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,763,"2,241",848,"3,004","3,852",19.81,58.18,22.01,77.99,440
2015-2016,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,77,342,112,419,531,14.5,64.41,21.09,78.91,437
2015-2016,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,0,15,4,15,19,0,78.95,21.05,78.95,412
2015-2016,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,5,148,137,153,290,1.72,51.03,47.24,52.76,390
2015-2016,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,87,263,53,350,403,21.59,65.26,13.15,86.85,452
2015-2016,48,King George County,Mathematics,Grade 3,SOL,Mathematics,55,236,57,291,348,15.8,67.82,16.38,83.62,441
2015-2016,50,King William County,Mathematics,Grade 3,SOL,Mathematics,23,116,36,139,175,13.14,66.29,20.57,79.43,433
2015-2016,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,12,50,13,62,75,16,66.67,17.33,82.67,444
2015-2016,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,7,61,23,68,91,7.69,67.03,25.27,74.73,419
2015-2016,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,26,156,41,182,223,11.66,69.96,18.39,81.61,436
2015-2016,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,23,24,3,47,50,46,48,6,94,494
2015-2016,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"1,414","3,540","1,100","4,954","6,054",23.36,58.47,18.17,81.83,451
2015-2016,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,53,229,68,282,350,15.14,65.43,19.43,80.57,440
