test_year,division_name,level,rate,demographic
2008,Grayson County,hispanic,0.736835885338267,Ethnicity
2008,Greene County,hispanic,0.6984526653716795,Ethnicity
2008,Greensville County,hispanic,0.7827377721174484,Ethnicity
2008,Halifax County,hispanic,0.8014111789842495,Ethnicity
2008,Hampton City,hispanic,0.8105310109450724,Ethnicity
2008,Hanover County,hispanic,0.8586809581609737,Ethnicity
2008,Harrisonburg City,hispanic,0.6693843889414653,Ethnicity
2008,Henrico County,hispanic,0.7129433133774001,Ethnicity
2008,Henry County,hispanic,0.7189856756479679,Ethnicity
2008,Highland County,hispanic,0.7532271513599194,Ethnicity
2008,Hopewell City,hispanic,0.8553818682751527,Ethnicity
2008,Isle of Wight County,hispanic,0.8227071396990957,Ethnicity
2008,King and Queen County,hispanic,0.7530320933115529,Ethnicity
2008,King George County,hispanic,0.7614882106870103,Ethnicity
2008,King William County,hispanic,0.7700334727721347,Ethnicity
2008,Lancaster County,hispanic,0.7796433746498167,Ethnicity
2008,Lee County,hispanic,0.7673436125858871,Ethnicity
2008,Lexington City,hispanic,0.7828721187647045,Ethnicity
2008,Loudoun County,hispanic,0.7166337328907149,Ethnicity
2008,Louisa County,hispanic,0.7631172531399001,Ethnicity
2008,Lunenburg County,hispanic,0.7618034446835987,Ethnicity
2008,Lynchburg City,hispanic,0.8183980296093547,Ethnicity
2008,Madison County,hispanic,0.7478713358432179,Ethnicity
2008,Manassas City,hispanic,0.5813883637063475,Ethnicity
2008,Manassas Park City,hispanic,0.8031888254064418,Ethnicity
2008,Martinsville City,hispanic,0.7758742868828078,Ethnicity
2008,Mathews County,hispanic,0.7567840064584777,Ethnicity
2008,Mecklenburg County,hispanic,0.7775659677057316,Ethnicity
2008,Middlesex County,hispanic,0.7431636481108803,Ethnicity
2008,Montgomery County,hispanic,0.7666352863610921,Ethnicity
2008,Nelson County,hispanic,0.7621901143632053,Ethnicity
2008,New Kent County,hispanic,0.7511900414139654,Ethnicity
2008,Newport News City,hispanic,0.7349610291013646,Ethnicity
2008,Norfolk City,hispanic,0.7847132900141816,Ethnicity
2008,Northampton County,hispanic,0.7460464105164669,Ethnicity
2008,Northumberland County,hispanic,0.7803634832310912,Ethnicity
2008,Norton City,hispanic,0.7723508315943636,Ethnicity
2008,Nottoway County,hispanic,0.780400997723407,Ethnicity
2008,Orange County,hispanic,0.7295048027505386,Ethnicity
2008,Page County,hispanic,0.7588526056486604,Ethnicity
2008,Patrick County,hispanic,0.8114905389131698,Ethnicity
2008,Petersburg City,hispanic,0.8281751739809473,Ethnicity
2008,Pittsylvania County,hispanic,0.7797316687070234,Ethnicity
2008,Poquoson City,hispanic,0.7698380908647874,Ethnicity
2008,Portsmouth City,hispanic,0.8374838742583137,Ethnicity
2008,Powhatan County,hispanic,0.7696810601700462,Ethnicity
2008,Prince Edward County,hispanic,0.7651051394829393,Ethnicity
2008,Prince George County,hispanic,0.82273672043806,Ethnicity
2008,Prince William County,hispanic,0.7322225725782292,Ethnicity
2008,Pulaski County,hispanic,0.7504777110909379,Ethnicity
2008,Radford City,hispanic,0.7765806767307497,Ethnicity
2008,Rappahannock County,hispanic,0.7663406476596921,Ethnicity
2008,Richmond City,hispanic,0.7382929677659439,Ethnicity
2008,Richmond County,hispanic,0.8038389400702719,Ethnicity
2008,Roanoke City,hispanic,0.6977886004510443,Ethnicity
2008,Roanoke County,hispanic,0.8204459735568498,Ethnicity
2008,Rockbridge County,hispanic,0.7472603579707757,Ethnicity
2008,Rockingham County,hispanic,0.7854261526964917,Ethnicity
2008,Russell County,hispanic,0.756899911946114,Ethnicity
2008,Salem City,hispanic,0.7849651117204347,Ethnicity
2008,Scott County,hispanic,0.7824840758435113,Ethnicity
2008,Shenandoah County,hispanic,0.8215432078659206,Ethnicity
2008,Smyth County,hispanic,0.8171845583568262,Ethnicity
2008,Southampton County,hispanic,0.7582777871821813,Ethnicity
2008,Spotsylvania County,hispanic,0.7721970599450422,Ethnicity
2008,Stafford County,hispanic,0.7161827204756623,Ethnicity
2008,Staunton City,hispanic,0.7669355211681925,Ethnicity
2008,Suffolk City,hispanic,0.8584368968899052,Ethnicity
2008,Surry County,hispanic,0.7652721997035558,Ethnicity
2008,Sussex County,hispanic,0.7533277553442996,Ethnicity
2008,Tazewell County,hispanic,0.7663068236607261,Ethnicity
2008,Virginia Beach City,hispanic,0.8099214223876164,Ethnicity
2008,Warren County,hispanic,0.6742130459892489,Ethnicity
2008,Washington County,hispanic,0.7639751485484392,Ethnicity
2008,Waynesboro City,hispanic,0.6934093826435016,Ethnicity
2008,West Point,hispanic,0.7790819908960556,Ethnicity
2008,Westmoreland County,hispanic,0.8502586868026564,Ethnicity
2008,Williamsburg-James City County,hispanic,0.7776723307047432,Ethnicity
2008,Winchester City,hispanic,0.6142840974289296,Ethnicity
2008,Wise County,hispanic,0.7703280432452928,Ethnicity
2008,Wythe County,hispanic,0.7326026145191419,Ethnicity
2008,York County,hispanic,0.8481614589375741,Ethnicity
2009,Accomack County,hispanic,0.8203117232228125,Ethnicity
2009,Albemarle County,hispanic,0.7770098731043876,Ethnicity
2009,Alexandria City,hispanic,0.6624877996356278,Ethnicity
2009,Alleghany Highlands,hispanic,0.7956500644157877,Ethnicity
2009,Amelia County,hispanic,0.795493513752223,Ethnicity
2009,Amherst County,hispanic,0.8049483476956951,Ethnicity
2009,Appomattox County,hispanic,0.799380066481198,Ethnicity
2009,Arlington County,hispanic,0.6793259453638147,Ethnicity
2009,Augusta County,hispanic,0.7843838503044084,Ethnicity
2009,Bath County,hispanic,0.7933209109609249,Ethnicity
2009,Bedford County,hispanic,0.7773488910907808,Ethnicity
2009,Bland County,hispanic,0.7914079686999801,Ethnicity
2009,Botetourt County,hispanic,0.8001423905719743,Ethnicity
2009,Bristol City,hispanic,0.805134716117109,Ethnicity
2009,Brunswick County,hispanic,0.7919003631940935,Ethnicity
2009,Buchanan County,hispanic,0.8033462436403764,Ethnicity
2009,Buckingham County,hispanic,0.8038708396304577,Ethnicity
2009,Buena Vista City,hispanic,0.7909886545993379,Ethnicity
2009,Campbell County,hispanic,0.8138267985581757,Ethnicity
2009,Caroline County,hispanic,0.8112693321918016,Ethnicity
2009,Carroll County,hispanic,0.7844943083642834,Ethnicity
2009,Charles City County,hispanic,0.7906808750482842,Ethnicity
2009,Charlotte County,hispanic,0.8103523967974715,Ethnicity
2009,Charlottesville City,hispanic,0.8451573306817112,Ethnicity
2009,Chesapeake City,hispanic,0.8805027959786815,Ethnicity
2009,Chesterfield County,hispanic,0.8300051126770157,Ethnicity
2009,Clarke County,hispanic,0.7780795602651928,Ethnicity
2009,Colonial Beach,hispanic,0.7882795182644452,Ethnicity
2009,Colonial Heights City,hispanic,0.7968554937885575,Ethnicity
2009,Covington City,hispanic,0.7894109894328872,Ethnicity
2009,Craig County,hispanic,0.7895884486126364,Ethnicity
2009,Culpeper County,hispanic,0.7853605452275801,Ethnicity
2009,Cumberland County,hispanic,0.7939174046946537,Ethnicity
2009,Danville City,hispanic,0.838145399169756,Ethnicity
2009,Dickenson County,hispanic,0.7948676448318732,Ethnicity
2009,Dinwiddie County,hispanic,0.8038288503478842,Ethnicity
2009,Essex County,hispanic,0.8029902364330647,Ethnicity
2009,Fairfax County,hispanic,0.7236664466513876,Ethnicity
2009,Falls Church City,hispanic,0.7945997964706878,Ethnicity
2009,Fauquier County,hispanic,0.7590267816234751,Ethnicity
2009,Floyd County,hispanic,0.8045926233335359,Ethnicity
2009,Fluvanna County,hispanic,0.8183622937014309,Ethnicity
2009,Franklin City,hispanic,0.8054329973859577,Ethnicity
2009,Franklin County,hispanic,0.8694153382582188,Ethnicity
2009,Frederick County,hispanic,0.7596242080650687,Ethnicity
2009,Fredericksburg City,hispanic,0.8075909948502795,Ethnicity
2009,Galax City,hispanic,0.8166339472186238,Ethnicity
2009,Giles County,hispanic,0.7946924622175991,Ethnicity
2009,Gloucester County,hispanic,0.817079387663041,Ethnicity
2009,Goochland County,hispanic,0.8136813788060752,Ethnicity
2009,Grayson County,hispanic,0.7829416490988971,Ethnicity
2009,Greene County,hispanic,0.734948285421131,Ethnicity
2009,Greensville County,hispanic,0.8081889502675492,Ethnicity
2009,Halifax County,hispanic,0.7702560027080341,Ethnicity
2009,Hampton City,hispanic,0.797732565590657,Ethnicity
2009,Hanover County,hispanic,0.8811497379340517,Ethnicity
2009,Harrisonburg City,hispanic,0.7120620792152681,Ethnicity
2009,Henrico County,hispanic,0.7374319381198325,Ethnicity
2009,Henry County,hispanic,0.8329180893329263,Ethnicity
2009,Highland County,hispanic,0.8009344964963631,Ethnicity
2009,Hopewell City,hispanic,0.8578434006500163,Ethnicity
