School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2005-2006,33,Franklin County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,365
2005-2006,33,Franklin County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,4,7,2,11,13,30.77,53.85,15.38,84.62,447
2005-2006,34,Frederick County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,22,29,7,51,58,37.93,50,12.07,87.93,472
2005-2006,34,Frederick County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,7,42,28,49,77,9.09,54.55,36.36,63.64,419
2005-2006,34,Frederick County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,24,27,14,51,65,36.92,41.54,21.54,78.46,463
2005-2006,34,Frederick County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,4,13,46,17,63,6.35,20.63,73.02,26.98,363
2005-2006,34,Frederick County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,12,30,13,43,2.33,27.91,69.77,30.23,354
2005-2006,34,Frederick County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,13,28,13,41,54,24.07,51.85,24.07,75.93,441
2005-2006,110,Fredericksburg City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,6,10,5,16,21,28.57,47.62,23.81,76.19,457
2005-2006,110,Fredericksburg City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,19,<,<,>50,<50,366
2005-2006,110,Fredericksburg City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,19,<,<,>50,<50,395
2005-2006,110,Fredericksburg City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,2,7,7,9,16,12.5,43.75,43.75,56.25,397
2005-2006,110,Fredericksburg City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,12,<,<,>50,<50,332
2005-2006,110,Fredericksburg City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,16,<,<,>50,<50,382
2005-2006,111,Galax City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,12,10,1,22,23,52.17,43.48,4.35,95.65,496
2005-2006,111,Galax City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,4,9,6,13,19,21.05,47.37,31.58,68.42,439
2005-2006,111,Galax City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,7,9,9,18,11.11,38.89,50,50,396
2005-2006,111,Galax City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,14,<,<,>50,<50,325
2005-2006,111,Galax City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,1,23,1,24,0,4.17,95.83,4.17,290
2005-2006,111,Galax City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,16,<,<,>50,<50,375
2005-2006,35,Giles County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,35,Giles County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,35,Giles County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,35,Giles County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,36,Gloucester County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,36,Gloucester County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,471
2005-2006,36,Gloucester County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,513
2005-2006,36,Gloucester County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,36,Gloucester County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,351
2005-2006,36,Gloucester County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,5,4,2,9,11,45.45,36.36,18.18,81.82,468
2005-2006,37,Goochland County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,37,Goochland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,37,Goochland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,37,Goochland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,37,Goochland County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,37,Goochland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,38,Grayson County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,426
2005-2006,38,Grayson County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,435
2005-2006,38,Grayson County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,38,Grayson County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,352
2005-2006,38,Grayson County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,429
2005-2006,39,Greene County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,466
2005-2006,39,Greene County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,396
2005-2006,39,Greene County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,429
2005-2006,39,Greene County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,314
2005-2006,39,Greene County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,12,<,<,>50,<50,352
2005-2006,39,Greene County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,40,Greensville County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,40,Greensville County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,408
2005-2006,40,Greensville County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,40,Greensville County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,40,Greensville County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,40,Greensville County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,41,Halifax County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,7,4,9,13,15.38,53.85,30.77,69.23,433
2005-2006,41,Halifax County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,463
2005-2006,41,Halifax County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,457
2005-2006,41,Halifax County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,411
2005-2006,41,Halifax County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,41,Halifax County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,459
2005-2006,112,Hampton City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,21,20,6,41,47,44.68,42.55,12.77,87.23,486
2005-2006,112,Hampton City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,13,34,11,47,58,22.41,58.62,18.97,81.03,448
2005-2006,112,Hampton City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,15,19,13,34,47,31.91,40.43,27.66,72.34,449
2005-2006,112,Hampton City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,10,21,11,32,3.13,31.25,65.63,34.38,373
2005-2006,112,Hampton City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,3,4,30,7,37,8.11,10.81,81.08,18.92,363
2005-2006,112,Hampton City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,14,23,11,37,48,29.17,47.92,22.92,77.08,445
2005-2006,42,Hanover County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,5,8,3,13,16,31.25,50,18.75,81.25,479
2005-2006,42,Hanover County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,7,8,4,15,19,36.84,42.11,21.05,78.95,465
2005-2006,42,Hanover County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,12,8,3,20,23,52.17,34.78,13.04,86.96,503
2005-2006,42,Hanover County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,20,<,<,>50,<50,365
2005-2006,42,Hanover County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,10,10,10,20,0,50,50,50,387
2005-2006,42,Hanover County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,7,5,2,12,14,50,35.71,14.29,85.71,483
2005-2006,113,Harrisonburg City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,21,56,21,77,98,21.43,57.14,21.43,78.57,446
2005-2006,113,Harrisonburg City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,15,43,55,58,113,13.27,38.05,48.67,51.33,408
2005-2006,113,Harrisonburg City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,15,48,31,63,94,15.96,51.06,32.98,67.02,422
2005-2006,113,Harrisonburg City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,6,19,61,25,86,6.98,22.09,70.93,29.07,364
2005-2006,113,Harrisonburg City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,17,56,18,74,1.35,22.97,75.68,24.32,331
2005-2006,113,Harrisonburg City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,15,31,28,46,74,20.27,41.89,37.84,62.16,423
2005-2006,43,Henrico County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,43,74,21,117,138,31.16,53.62,15.22,84.78,468
2005-2006,43,Henrico County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,30,56,40,86,126,23.81,44.44,31.75,68.25,444
2005-2006,43,Henrico County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,39,72,24,111,135,28.89,53.33,17.78,82.22,462
2005-2006,43,Henrico County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,15,37,77,52,129,11.63,28.68,59.69,40.31,380
2005-2006,43,Henrico County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,11,27,62,38,100,11,27,62,38,381
2005-2006,43,Henrico County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,33,49,40,82,122,27.05,40.16,32.79,67.21,435
2005-2006,44,Henry County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,6,20,3,26,29,20.69,68.97,10.34,89.66,457
2005-2006,44,Henry County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,7,19,13,26,39,17.95,48.72,33.33,66.67,428
2005-2006,44,Henry County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,9,16,9,25,34,26.47,47.06,26.47,73.53,445
2005-2006,44,Henry County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,7,17,8,25,4,28,68,32,352
2005-2006,44,Henry County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,16,<,<,>50,<50,362
2005-2006,44,Henry County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,9,11,13,20,33,27.27,33.33,39.39,60.61,425
2005-2006,45,Highland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,45,Highland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,45,Highland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,45,Highland County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,114,Hopewell City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,7,8,2,15,17,41.18,47.06,11.76,88.24,471
2005-2006,114,Hopewell City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,8,13,2,21,23,34.78,56.52,8.7,91.3,477
2005-2006,114,Hopewell City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,7,0,10,10,30,70,0,100,505
2005-2006,114,Hopewell City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,12,6,12,18,0,66.67,33.33,66.67,399
2005-2006,114,Hopewell City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,394
2005-2006,114,Hopewell City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,6,4,2,10,12,50,33.33,16.67,83.33,494
2005-2006,46,Isle of Wight County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,46,Isle of Wight County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,46,Isle of Wight County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,46,Isle of Wight County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,431
2005-2006,46,Isle of Wight County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,46,Isle of Wight County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,464
2005-2006,48,King George County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,7,1,9,10,20,70,10,90,462
2005-2006,48,King George County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,457
2005-2006,48,King George County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,4,5,7,12,25,33.33,41.67,58.33,429
2005-2006,48,King George County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,425
2005-2006,48,King George County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,48,King George County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,50,King William County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,50,King William County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,50,King William County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,49,King and Queen County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,49,King and Queen County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,49,King and Queen County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,49,King and Queen County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,51,Lancaster County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,51,Lancaster County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,52,Lee County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,52,Lee County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,52,Lee County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,52,Lee County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,52,Lee County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,52,Lee County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,137,Lexington City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,137,Lexington City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,137,Lexington City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,137,Lexington City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,137,Lexington City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,137,Lexington City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,53,Loudoun County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,174,226,77,400,477,36.48,47.38,16.14,83.86,471
2005-2006,53,Loudoun County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,92,191,139,283,422,21.8,45.26,32.94,67.06,437
2005-2006,53,Loudoun County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,148,166,93,314,407,36.36,40.79,22.85,77.15,468
2005-2006,53,Loudoun County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,7,53,177,60,237,2.95,22.36,74.68,25.32,346
2005-2006,53,Loudoun County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,6,92,277,98,375,1.6,24.53,73.87,26.13,352
2005-2006,53,Loudoun County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,84,161,134,245,379,22.16,42.48,35.36,64.64,436
2005-2006,54,Louisa County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,54,Louisa County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,54,Louisa County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,476
2005-2006,54,Louisa County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,54,Louisa County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,54,Louisa County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,55,Lunenburg County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,55,Lunenburg County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,55,Lunenburg County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,55,Lunenburg County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,55,Lunenburg County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,55,Lunenburg County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,115,Lynchburg City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,6,8,0,14,14,42.86,57.14,0,100,491
2005-2006,115,Lynchburg City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,440
2005-2006,115,Lynchburg City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,465
2005-2006,115,Lynchburg City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,368
2005-2006,115,Lynchburg City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,333
2005-2006,115,Lynchburg City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,4,9,3,13,16,25,56.25,18.75,81.25,467
2005-2006,56,Madison County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,56,Madison County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,56,Madison County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,503
2005-2006,56,Madison County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,56,Madison County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,143,Manassas City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,60,104,27,164,191,31.41,54.45,14.14,85.86,465
2005-2006,143,Manassas City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,30,92,45,122,167,17.96,55.09,26.95,73.05,438
2005-2006,143,Manassas City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,55,100,44,155,199,27.64,50.25,22.11,77.89,450
2005-2006,143,Manassas City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,26,116,29,145,2.07,17.93,80,20,345
2005-2006,143,Manassas City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,7,26,116,33,149,4.7,17.45,77.85,22.15,349
2005-2006,143,Manassas City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,10,35,87,45,132,7.58,26.52,65.91,34.09,298
2005-2006,144,Manassas Park City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,32,36,5,68,73,43.84,49.32,6.85,93.15,493
2005-2006,144,Manassas Park City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,15,48,13,63,76,19.74,63.16,17.11,82.89,452
2005-2006,144,Manassas Park City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,20,33,9,53,62,32.26,53.23,14.52,85.48,468
2005-2006,144,Manassas Park City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,11,18,32,29,61,18.03,29.51,52.46,47.54,406
2005-2006,144,Manassas Park City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,2,17,48,19,67,2.99,25.37,71.64,28.36,355
2005-2006,144,Manassas Park City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,5,16,12,21,33,15.15,48.48,36.36,63.64,415
2005-2006,116,Martinsville City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,483
2005-2006,116,Martinsville City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,425
2005-2006,116,Martinsville City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,471
2005-2006,116,Martinsville City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,310
2005-2006,116,Martinsville City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,116,Martinsville City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,58,Mecklenburg County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,501
2005-2006,58,Mecklenburg County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,425
2005-2006,58,Mecklenburg County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,534
2005-2006,58,Mecklenburg County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,436
2005-2006,58,Mecklenburg County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,58,Mecklenburg County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,492
2005-2006,59,Middlesex County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,59,Middlesex County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,59,Middlesex County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,59,Middlesex County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,59,Middlesex County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,60,Montgomery County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,448
2005-2006,60,Montgomery County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,6,6,9,15,20,40,40,60,426
2005-2006,60,Montgomery County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,5,6,3,11,14,35.71,42.86,21.43,78.57,475
2005-2006,60,Montgomery County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,356
2005-2006,60,Montgomery County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,60,Montgomery County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,2,3,5,5,10,20,30,50,50,413
2005-2006,62,Nelson County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,519
2005-2006,62,Nelson County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,62,Nelson County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,62,Nelson County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,62,Nelson County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,62,Nelson County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,63,New Kent County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,63,New Kent County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,63,New Kent County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,63,New Kent County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2005-2006,63,New Kent County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,63,New Kent County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2005-2006,117,Newport News City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,46,62,14,108,122,37.7,50.82,11.48,88.52,482
