test_year,division_name,level,rate,demographic
2008,Salem City,black,0.7752534640533298,Race
2008,Scott County,black,0.7174580402987875,Race
2008,Shenandoah County,black,0.7567042218432235,Race
2008,Smyth County,black,0.6649194709314102,Race
2008,Southampton County,black,0.6411619910309142,Race
2008,Spotsylvania County,black,0.6903295458206963,Race
2008,Stafford County,black,0.6900850609368469,Race
2008,Staunton City,black,0.7089249376609363,Race
2008,Suffolk City,black,0.7094679610880557,Race
2008,Surry County,black,0.712831075308008,Race
2008,Sussex County,black,0.6121434456990208,Race
2008,Tazewell County,black,0.7354268220781597,Race
2008,Virginia Beach City,black,0.7204162992192895,Race
2008,Warren County,black,0.6018486275525027,Race
2008,Washington County,black,0.6792608818206308,Race
2008,Waynesboro City,black,0.6970403265857601,Race
2008,West Point,black,0.7104528689296411,Race
2008,Westmoreland County,black,0.715754749484739,Race
2008,Williamsburg-James City County,black,0.6206333148832974,Race
2008,Winchester City,black,0.6187929759658547,Race
2008,Wise County,black,0.7010155057095411,Race
2008,Wythe County,black,0.6987857845438141,Race
2008,York County,black,0.7176991238941732,Race
2009,Accomack County,black,0.7741177430315359,Race
2009,Albemarle County,black,0.776643784513217,Race
2009,Alexandria City,black,0.6614605446497477,Race
2009,Alleghany County,black,0.7262269211410682,Race
2009,Amelia County,black,0.6879877322375434,Race
2009,Amherst County,black,0.6645327563608043,Race
2009,Appomattox County,black,0.7534891421480189,Race
2009,Arlington County,black,0.6949296021580043,Race
2009,Augusta County,black,0.7261358536943396,Race
2009,Bath County,black,0.710336967942793,Race
2009,Bedford County,black,0.6703447823946471,Race
2009,Bland County,black,0.704341348641861,Race
2009,Botetourt County,black,0.7716925160141648,Race
2009,Bristol City,black,0.7717703442080763,Race
2009,Brunswick County,black,0.6775598989300133,Race
2009,Buchanan County,black,0.7412438182425443,Race
2009,Buckingham County,black,0.7548780922742384,Race
2009,Buena Vista City,black,0.7030236256241287,Race
2009,Campbell County,black,0.6882504789757473,Race
2009,Caroline County,black,0.6903326607130297,Race
2009,Carroll County,black,0.7165054252016538,Race
2009,Charles City County,black,0.7591480994947799,Race
2009,Charlotte County,black,0.835386049012964,Race
2009,Charlottesville City,black,0.6809231689157971,Race
2009,Chesapeake City,black,0.7900202671448607,Race
2009,Chesterfield County,black,0.7822768950607857,Race
2009,Clarke County,black,0.721981936288271,Race
2009,Colonial Beach,black,0.6920958455239206,Race
2009,Colonial Heights City,black,0.7108005422841485,Race
2009,Covington City,black,0.6735529942575498,Race
2009,Craig County,black,0.6985992605854442,Race
2009,Culpeper County,black,0.7343108792921887,Race
2009,Cumberland County,black,0.7654938229542206,Race
2009,Danville City,black,0.7354266991057016,Race
2009,Dickenson County,black,0.7151844103169152,Race
2009,Dinwiddie County,black,0.7515557724740752,Race
2009,Essex County,black,0.7786536427145779,Race
2009,Fairfax County,black,0.7360165606794158,Race
2009,Falls Church City,black,0.7730985206400441,Race
2009,Fauquier County,black,0.678855147149515,Race
2009,Floyd County,black,0.7450047480716026,Race
2009,Fluvanna County,black,0.7432819793363564,Race
2009,Franklin City,black,0.6858916850371591,Race
2009,Franklin County,black,0.7625685739900987,Race
2009,Frederick County,black,0.7307088233841006,Race
2009,Fredericksburg City,black,0.6561493100615302,Race
2009,Galax City,black,0.7271903085911882,Race
2009,Giles County,black,0.7146385229070141,Race
2009,Gloucester County,black,0.727214092283063,Race
2009,Goochland County,black,0.786384180424549,Race
2009,Grayson County,black,0.6774427762180121,Race
2009,Greene County,black,0.7283983535149886,Race
2009,Greensville County,black,0.7559540240611148,Race
2009,Halifax County,black,0.7331214383522409,Race
2009,Hampton City,black,0.7379845598020263,Race
2009,Hanover County,black,0.796159287032219,Race
2009,Harrisonburg City,black,0.7207467668448124,Race
2009,Henrico County,black,0.7241351801383041,Race
2009,Henry County,black,0.7901571896537805,Race
2009,Highland County,black,0.7338505431223714,Race
2009,Hopewell City,black,0.6853418693559006,Race
2009,Isle of Wight County,black,0.7607926851895138,Race
2009,King and Queen County,black,0.7477305188766944,Race
2009,King George County,black,0.7099605085152059,Race
2009,King William County,black,0.7340923771428218,Race
2009,Lancaster County,black,0.658690762432468,Race
2009,Lee County,black,0.746035803422027,Race
2009,Lexington City,black,0.7670823864339569,Race
2009,Loudoun County,black,0.7529540488552157,Race
2009,Louisa County,black,0.7367562922365567,Race
2009,Lunenburg County,black,0.7093586806387823,Race
2009,Lynchburg City,black,0.6373225937009173,Race
2009,Madison County,black,0.6729477355074832,Race
2009,Manassas City,black,0.6818920360155196,Race
2009,Manassas Park City,black,0.7970532561169617,Race
2009,Martinsville City,black,0.749292721893317,Race
2009,Mathews County,black,0.7110091719978535,Race
2009,Mecklenburg County,black,0.8345688184653883,Race
2009,Middlesex County,black,0.751193935391692,Race
2009,Montgomery County,black,0.6590134078371463,Race
2009,Nelson County,black,0.7730988626032012,Race
2009,New Kent County,black,0.7182486426887205,Race
2009,Newport News City,black,0.7185192741895936,Race
2009,Norfolk City,black,0.7036476292437657,Race
2009,Northampton County,black,0.6203371256113643,Race
2009,Northumberland County,black,0.7825596260874352,Race
2009,Norton City,black,0.7247104171210792,Race
2009,Nottoway County,black,0.7817186474184299,Race
2009,Orange County,black,0.6579206050437807,Race
2009,Page County,black,0.6802324956856773,Race
2009,Patrick County,black,0.7454868822313552,Race
2009,Petersburg City,black,0.6504628255523358,Race
2009,Pittsylvania County,black,0.7889052806117339,Race
2009,Poquoson City,black,0.7400343370170448,Race
2009,Portsmouth City,black,0.7499180066729001,Race
2009,Powhatan County,black,0.7166545883569219,Race
2009,Prince Edward County,black,0.6942474684588459,Race
2009,Prince George County,black,0.7378331024512953,Race
2009,Prince William County,black,0.7618772519392538,Race
2009,Pulaski County,black,0.6939511241596615,Race
2009,Radford City,black,0.7526167650421488,Race
2009,Rappahannock County,black,0.7120841637358046,Race
2009,Richmond City,black,0.7156787534134031,Race
2009,Richmond County,black,0.7903022737312765,Race
2009,Roanoke City,black,0.669396352046861,Race
2009,Roanoke County,black,0.7295085826045011,Race
2009,Rockbridge County,black,0.7109248517963609,Race
2009,Rockingham County,black,0.7536230569881802,Race
2009,Russell County,black,0.7363386750160624,Race
2009,Salem City,black,0.7782850469179351,Race
2009,Scott County,black,0.7670276843201883,Race
2009,Shenandoah County,black,0.7443870063856115,Race
2009,Smyth County,black,0.7028735880030956,Race
2009,Southampton County,black,0.7060500838403682,Race
2009,Spotsylvania County,black,0.7409876832299089,Race
2009,Stafford County,black,0.7286775768702053,Race
2009,Staunton City,black,0.7723852077094108,Race
2009,Suffolk City,black,0.7674361353376696,Race
2009,Surry County,black,0.7650740395426865,Race
2009,Sussex County,black,0.6974640443864566,Race
2009,Tazewell County,black,0.7555022102270992,Race
2009,Virginia Beach City,black,0.7216902333875693,Race
2009,Warren County,black,0.7013809334691442,Race
2009,Washington County,black,0.7505610537346229,Race
2009,Waynesboro City,black,0.7623991182742148,Race
2009,West Point,black,0.7406526524540327,Race
2009,Westmoreland County,black,0.7310948153208191,Race
2009,Williamsburg-James City County,black,0.7542683031612781,Race
2009,Winchester City,black,0.7470324444057475,Race
2009,Wise County,black,0.7275767080604986,Race
2009,Wythe County,black,0.672187910041475,Race
2009,York County,black,0.7918420796324407,Race
2010,Accomack County,black,0.8294545099595025,Race
2010,Albemarle County,black,0.7795936644389542,Race
