"School Year","Division Number","Division Name","Subject","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2018-2019","11","Bland County","English:Reading","Grade 5","SOL","English Reading","10","39","8","49","57","17.54","68.42","14.04","85.96","460"
"2018-2019","11","Bland County","English:Reading","Grade 6","SOL","English Reading","8","39","14","47","61","13.11","63.93","22.95","77.05","422"
"2018-2019","11","Bland County","English:Reading","Grade 7","SOL","English Reading","7","27","9","34","43","16.28","62.79","20.93","79.07","429"
"2018-2019","11","Bland County","English:Reading","Grade 8","SOL","English Reading","4","41","16","45","61","6.56","67.21","26.23","73.77","433"
"2018-2019","12","Botetourt County","English:Reading","Grade 3","SOL","English Reading","61","186","57","247","304","20.07","61.18","18.75","81.25","446"
"2018-2019","12","Botetourt County","English:Reading","Grade 4","SOL","English Reading","69","207","59","276","335","20.60","61.79","17.61","82.39","445"
"2018-2019","12","Botetourt County","English:Reading","Grade 5","SOL","English Reading","74","197","47","271","318","23.27","61.95","14.78","85.22","456"
"2018-2019","12","Botetourt County","English:Reading","Grade 6","SOL","English Reading","53","243","48","296","344","15.41","70.64","13.95","86.05","447"
"2018-2019","12","Botetourt County","English:Reading","Grade 7","SOL","English Reading","83","232","50","315","365","22.74","63.56","13.70","86.30","451"
"2018-2019","12","Botetourt County","English:Reading","Grade 8","SOL","English Reading","27","258","74","285","359","7.52","71.87","20.61","79.39","428"
"2018-2019","102","Bristol City","English:Reading","Grade 3","SOL","English Reading","15","113","41","128","169","8.88","66.86","24.26","75.74","424"
"2018-2019","102","Bristol City","English:Reading","Grade 4","SOL","English Reading","19","93","34","112","146","13.01","63.70","23.29","76.71","430"
"2018-2019","102","Bristol City","English:Reading","Grade 5","SOL","English Reading","33","96","27","129","156","21.15","61.54","17.31","82.69","451"
"2018-2019","102","Bristol City","English:Reading","Grade 6","SOL","English Reading","23","85","46","108","154","14.94","55.19","29.87","70.13","432"
"2018-2019","102","Bristol City","English:Reading","Grade 7","SOL","English Reading","18","110","37","128","165","10.91","66.67","22.42","77.58","433"
"2018-2019","102","Bristol City","English:Reading","Grade 8","SOL","English Reading","16","96","50","112","162","9.88","59.26","30.86","69.14","423"
"2018-2019","13","Brunswick County","English:Reading","Grade 3","SOL","English Reading","6","43","66","49","115","5.22","37.39","57.39","42.61","383"
"2018-2019","13","Brunswick County","English:Reading","Grade 4","SOL","English Reading","8","51","55","59","114","7.02","44.74","48.25","51.75","397"
"2018-2019","13","Brunswick County","English:Reading","Grade 5","SOL","English Reading","15","68","44","83","127","11.81","53.54","34.65","65.35","404"
"2018-2019","13","Brunswick County","English:Reading","Grade 6","SOL","English Reading","8","54","39","62","101","7.92","53.47","38.61","61.39","407"
"2018-2019","13","Brunswick County","English:Reading","Grade 7","SOL","English Reading","6","63","36","69","105","5.71","60.00","34.29","65.71","413"
"2018-2019","13","Brunswick County","English:Reading","Grade 8","SOL","English Reading","3","73","42","76","118","2.54","61.86","35.59","64.41","403"
"2018-2019","14","Buchanan County","English:Reading","Grade 3","SOL","English Reading","21","108","70","129","199","10.55","54.27","35.18","64.82","407"
"2018-2019","14","Buchanan County","English:Reading","Grade 4","SOL","English Reading","18","119","61","137","198","9.09","60.10","30.81","69.19","416"
"2018-2019","14","Buchanan County","English:Reading","Grade 5","SOL","English Reading","25","110","67","135","202","12.38","54.46","33.17","66.83","422"
"2018-2019","14","Buchanan County","English:Reading","Grade 6","SOL","English Reading","21","111","47","132","179","11.73","62.01","26.26","73.74","425"
"2018-2019","14","Buchanan County","English:Reading","Grade 7","SOL","English Reading","25","131","54","156","210","11.90","62.38","25.71","74.29","428"
"2018-2019","14","Buchanan County","English:Reading","Grade 8","SOL","English Reading","12","126","50","138","188","6.38","67.02","26.60","73.40","421"
"2018-2019","15","Buckingham County","English:Reading","Grade 3","SOL","English Reading","11","71","71","82","153","7.19","46.41","46.41","53.59","396"
"2018-2019","15","Buckingham County","English:Reading","Grade 4","SOL","English Reading","15","75","80","90","170","8.82","44.12","47.06","52.94","392"
"2018-2019","15","Buckingham County","English:Reading","Grade 5","SOL","English Reading","11","81","78","92","170","6.47","47.65","45.88","54.12","404"
"2018-2019","15","Buckingham County","English:Reading","Grade 6","SOL","English Reading","11","84","80","95","175","6.29","48.00","45.71","54.29","398"
"2018-2019","15","Buckingham County","English:Reading","Grade 7","SOL","English Reading","18","86","41","104","145","12.41","59.31","28.28","71.72","426"
"2018-2019","15","Buckingham County","English:Reading","Grade 8","SOL","English Reading","16","79","56","95","151","10.60","52.32","37.09","62.91","412"
"2018-2019","103","Buena Vista City","English:Reading","Grade 3","SOL","English Reading","8","27","20","35","55","14.55","49.09","36.36","63.64","415"
"2018-2019","103","Buena Vista City","English:Reading","Grade 4","SOL","English Reading","2","43","13","45","58","3.45","74.14","22.41","77.59","433"
"2018-2019","103","Buena Vista City","English:Reading","Grade 5","SOL","English Reading","10","35","12","45","57","17.54","61.40","21.05","78.95","442"
"2018-2019","103","Buena Vista City","English:Reading","Grade 6","SOL","English Reading","6","37","18","43","61","9.84","60.66","29.51","70.49","430"
"2018-2019","103","Buena Vista City","English:Reading","Grade 7","SOL","English Reading","6","31","12","37","49","12.24","63.27","24.49","75.51","429"
"2018-2019","103","Buena Vista City","English:Reading","Grade 8","SOL","English Reading","2","50","26","52","78","2.56","64.10","33.33","66.67","406"
"2018-2019","16","Campbell County","English:Reading","Grade 3","SOL","English Reading","102","330","155","432","587","17.38","56.22","26.41","73.59","432"
"2018-2019","16","Campbell County","English:Reading","Grade 4","SOL","English Reading","96","327","122","423","545","17.61","60.00","22.39","77.61","436"
"2018-2019","16","Campbell County","English:Reading","Grade 5","SOL","English Reading","109","346","147","455","602","18.11","57.48","24.42","75.58","437"
"2018-2019","16","Campbell County","English:Reading","Grade 6","SOL","English Reading","70","420","135","490","625","11.20","67.20","21.60","78.40","435"
"2018-2019","16","Campbell County","English:Reading","Grade 7","SOL","English Reading","71","387","129","458","587","12.10","65.93","21.98","78.02","434"
"2018-2019","16","Campbell County","English:Reading","Grade 8","SOL","English Reading","45","398","128","443","571","7.88","69.70","22.42","77.58","429"
"2018-2019","17","Caroline County","English:Reading","Grade 3","SOL","English Reading","54","166","105","220","325","16.62","51.08","32.31","67.69","421"
"2018-2019","17","Caroline County","English:Reading","Grade 4","SOL","English Reading","43","197","81","240","321","13.40","61.37","25.23","74.77","430"
"2018-2019","17","Caroline County","English:Reading","Grade 5","SOL","English Reading","52","172","93","224","317","16.40","54.26","29.34","70.66","426"
"2018-2019","17","Caroline County","English:Reading","Grade 6","SOL","English Reading","25","178","96","203","299","8.36","59.53","32.11","67.89","416"
"2018-2019","17","Caroline County","English:Reading","Grade 7","SOL","English Reading","26","185","95","211","306","8.50","60.46","31.05","68.95","417"
"2018-2019","17","Caroline County","English:Reading","Grade 8","SOL","English Reading","12","190","110","202","312","3.85","60.90","35.26","64.74","408"
"2018-2019","18","Carroll County","English:Reading","Grade 3","SOL","English Reading","33","154","66","187","253","13.04","60.87","26.09","73.91","430"
"2018-2019","18","Carroll County","English:Reading","Grade 4","SOL","English Reading","43","181","62","224","286","15.03","63.29","21.68","78.32","437"
"2018-2019","18","Carroll County","English:Reading","Grade 5","SOL","English Reading","55","185","47","240","287","19.16","64.46","16.38","83.62","449"
"2018-2019","18","Carroll County","English:Reading","Grade 6","SOL","English Reading","25","198","58","223","281","8.90","70.46","20.64","79.36","431"
"2018-2019","18","Carroll County","English:Reading","Grade 7","SOL","English Reading","37","198","42","235","277","13.36","71.48","15.16","84.84","442"
"2018-2019","18","Carroll County","English:Reading","Grade 8","SOL","English Reading","19","210","66","229","295","6.44","71.19","22.37","77.63","428"
"2018-2019","19","Charles City County","English:Reading","Grade 3","SOL","English Reading","7","22","14","29","43","16.28","51.16","32.56","67.44","425"
"2018-2019","19","Charles City County","English:Reading","Grade 4","SOL","English Reading","1","27","15","28","43","2.33","62.79","34.88","65.12","382"
"2018-2019","19","Charles City County","English:Reading","Grade 5","SOL","English Reading","7","20","9","27","36","19.44","55.56","25.00","75.00","445"
"2018-2019","19","Charles City County","English:Reading","Grade 6","SOL","English Reading","3","26","5","29","34","8.82","76.47","14.71","85.29","442"
"2018-2019","19","Charles City County","English:Reading","Grade 7","SOL","English Reading","2","44","8","46","54","3.70","81.48","14.81","85.19","428"
"2018-2019","19","Charles City County","English:Reading","Grade 8","SOL","English Reading","2","29","26","31","57","3.51","50.88","45.61","54.39","402"
"2018-2019","20","Charlotte County","English:Reading","Grade 3","SOL","English Reading","25","75","18","100","118","21.19","63.56","15.25","84.75","437"
"2018-2019","20","Charlotte County","English:Reading","Grade 4","SOL","English Reading","26","81","24","107","131","19.85","61.83","18.32","81.68","446"
"2018-2019","20","Charlotte County","English:Reading","Grade 5","SOL","English Reading","25","78","23","103","126","19.84","61.90","18.25","81.75","445"
"2018-2019","20","Charlotte County","English:Reading","Grade 6","SOL","English Reading","12","80","28","92","120","10.00","66.67","23.33","76.67","431"
"2018-2019","20","Charlotte County","English:Reading","Grade 7","SOL","English Reading","12","92","38","104","142","8.45","64.79","26.76","73.24","425"
"2018-2019","20","Charlotte County","English:Reading","Grade 8","SOL","English Reading","12","92","42","104","146","8.22","63.01","28.77","71.23","414"
"2018-2019","104","Charlottesville City","English:Reading","Grade 3","SOL","English Reading","82","184","112","266","378","21.69","48.68","29.63","70.37","433"
"2018-2019","104","Charlottesville City","English:Reading","Grade 4","SOL","English Reading","67","162","122","229","351","19.09","46.15","34.76","65.24","423"
"2018-2019","104","Charlottesville City","English:Reading","Grade 5","SOL","English Reading","77","123","150","200","350","22.00","35.14","42.86","57.14","414"
"2018-2019","104","Charlottesville City","English:Reading","Grade 6","SOL","English Reading","49","144","89","193","282","17.38","51.06","31.56","68.44","425"
"2018-2019","104","Charlottesville City","English:Reading","Grade 7","SOL","English Reading","43","142","68","185","253","17.00","56.13","26.88","73.12","430"
"2018-2019","104","Charlottesville City","English:Reading","Grade 8","SOL","English Reading","32","138","87","170","257","12.45","53.70","33.85","66.15","417"
"2018-2019","136","Chesapeake City","English:Reading","Grade 3","SOL","English Reading","457","1,695","756","2,152","2,908","15.72","58.29","26.00","74.00","433"
"2018-2019","136","Chesapeake City","English:Reading","Grade 4","SOL","English Reading","527","1,839","629","2,366","2,995","17.60","61.40","21.00","79.00","439"
"2018-2019","136","Chesapeake City","English:Reading","Grade 5","SOL","English Reading","585","1,750","656","2,335","2,991","19.56","58.51","21.93","78.07","440"
"2018-2019","136","Chesapeake City","English:Reading","Grade 6","SOL","English Reading","514","2,045","598","2,559","3,157","16.28","64.78","18.94","81.06","441"
"2018-2019","136","Chesapeake City","English:Reading","Grade 7","SOL","English Reading","501","2,157","524","2,658","3,182","15.74","67.79","16.47","83.53","443"
"2018-2019","136","Chesapeake City","English:Reading","Grade 8","SOL","English Reading","355","2,188","586","2,543","3,129","11.35","69.93","18.73","81.27","437"
"2018-2019","21","Chesterfield County","English:Reading","Grade 3","SOL","English Reading","682","2,493","1,221","3,175","4,396","15.51","56.71","27.78","72.22","424"
"2018-2019","21","Chesterfield County","English:Reading","Grade 4","SOL","English Reading","790","2,854","971","3,644","4,615","17.12","61.84","21.04","78.96","437"
"2018-2019","21","Chesterfield County","English:Reading","Grade 5","SOL","English Reading","1,036","2,685","896","3,721","4,617","22.44","58.15","19.41","80.59","443"
"2018-2019","21","Chesterfield County","English:Reading","Grade 6","SOL","English Reading","658","2,984","1,128","3,642","4,770","13.79","62.56","23.65","76.35","429"
"2018-2019","21","Chesterfield County","English:Reading","Grade 7","SOL","English Reading","611","3,118","1,018","3,729","4,747","12.87","65.68","21.45","78.55","430"
"2018-2019","21","Chesterfield County","English:Reading","Grade 8","SOL","English Reading","426","3,083","1,182","3,509","4,691","9.08","65.72","25.20","74.80","421"
"2018-2019","22","Clarke County","English:Reading","Grade 3","SOL","English Reading","11","59","50","70","120","9.17","49.17","41.67","58.33","401"
"2018-2019","22","Clarke County","English:Reading","Grade 4","SOL","English Reading","26","70","40","96","136","19.12","51.47","29.41","70.59","435"
"2018-2019","22","Clarke County","English:Reading","Grade 5","SOL","English Reading","20","77","52","97","149","13.42","51.68","34.90","65.10","422"
"2018-2019","22","Clarke County","English:Reading","Grade 6","SOL","English Reading","16","89","44","105","149","10.74","59.73","29.53","70.47","428"
"2018-2019","22","Clarke County","English:Reading","Grade 7","SOL","English Reading","26","106","38","132","170","15.29","62.35","22.35","77.65","441"
"2018-2019","22","Clarke County","English:Reading","Grade 8","SOL","English Reading","11","91","37","102","139","7.91","65.47","26.62","73.38","427"
"2018-2019","202","Colonial Beach","English:Reading","Grade 3","SOL","English Reading","7","22","21","29","50","14.00","44.00","42.00","58.00","421"
"2018-2019","202","Colonial Beach","English:Reading","Grade 4","SOL","English Reading","4","22","22","26","48","8.33","45.83","45.83","54.17","398"
"2018-2019","202","Colonial Beach","English:Reading","Grade 5","SOL","English Reading","9","35","9","44","53","16.98","66.04","16.98","83.02","447"
"2018-2019","202","Colonial Beach","English:Reading","Grade 6","SOL","English Reading","11","31","8","42","50","22.00","62.00","16.00","84.00","445"
"2018-2019","202","Colonial Beach","English:Reading","Grade 7","SOL","English Reading","5","34","12","39","51","9.80","66.67","23.53","76.47","432"
"2018-2019","202","Colonial Beach","English:Reading","Grade 8","SOL","English Reading","1","29","16","30","46","2.17","63.04","34.78","65.22","412"
"2018-2019","106","Colonial Heights City","English:Reading","Grade 3","SOL","English Reading","26","126","55","152","207","12.56","60.87","26.57","73.43","423"
"2018-2019","106","Colonial Heights City","English:Reading","Grade 4","SOL","English Reading","27","145","55","172","227","11.89","63.88","24.23","75.77","433"
"2018-2019","106","Colonial Heights City","English:Reading","Grade 5","SOL","English Reading","36","128","52","164","216","16.67","59.26","24.07","75.93","425"
"2018-2019","106","Colonial Heights City","English:Reading","Grade 6","SOL","English Reading","13","133","50","146","196","6.63","67.86","25.51","74.49","429"
"2018-2019","106","Colonial Heights City","English:Reading","Grade 7","SOL","English Reading","30","112","46","142","188","15.96","59.57","24.47","75.53","438"
"2018-2019","106","Colonial Heights City","English:Reading","Grade 8","SOL","English Reading","12","146","65","158","223","5.38","65.47","29.15","70.85","415"
"2018-2019","107","Covington City","English:Reading","Grade 3","SOL","English Reading","8","42","31","50","81","9.88","51.85","38.27","61.73","410"
"2018-2019","107","Covington City","English:Reading","Grade 4","SOL","English Reading","3","46","22","49","71","4.23","64.79","30.99","69.01","407"
"2018-2019","107","Covington City","English:Reading","Grade 5","SOL","English Reading","13","43","26","56","82","15.85","52.44","31.71","68.29","426"
"2018-2019","107","Covington City","English:Reading","Grade 6","SOL","English Reading","7","41","24","48","72","9.72","56.94","33.33","66.67","413"
"2018-2019","107","Covington City","English:Reading","Grade 7","SOL","English Reading","4","52","14","56","70","5.71","74.29","20.00","80.00","429"
"2018-2019","107","Covington City","English:Reading","Grade 8","SOL","English Reading","0","42","24","42","66",".00","63.64","36.36","63.64","401"
"2018-2019","23","Craig County","English:Reading","Grade 3","SOL","English Reading","3","29","15","32","47","6.38","61.70","31.91","68.09","410"
"2018-2019","23","Craig County","English:Reading","Grade 4","SOL","English Reading","2","26","10","28","38","5.26","68.42","26.32","73.68","421"
"2018-2019","23","Craig County","English:Reading","Grade 5","SOL","English Reading","8","29","15","37","52","15.38","55.77","28.85","71.15","427"
"2018-2019","23","Craig County","English:Reading","Grade 6","SOL","English Reading","3","37","13","40","53","5.66","69.81","24.53","75.47","424"
"2018-2019","23","Craig County","English:Reading","Grade 7","SOL","English Reading","2","28","11","30","41","4.88","68.29","26.83","73.17","419"
"2018-2019","23","Craig County","English:Reading","Grade 8","SOL","English Reading","3","26","10","29","39","7.69","66.67","25.64","74.36","422"
"2018-2019","24","Culpeper County","English:Reading","Grade 3","SOL","English Reading","69","307","219","376","595","11.60","51.60","36.81","63.19","415"
"2018-2019","24","Culpeper County","English:Reading","Grade 4","SOL","English Reading","63","366","182","429","611","10.31","59.90","29.79","70.21","419"
"2018-2019","24","Culpeper County","English:Reading","Grade 5","SOL","English Reading","112","361","190","473","663","16.89","54.45","28.66","71.34","429"
"2018-2019","24","Culpeper County","English:Reading","Grade 6","SOL","English Reading","88","398","170","486","656","13.41","60.67","25.91","74.09","432"
"2018-2019","24","Culpeper County","English:Reading","Grade 7","SOL","English Reading","76","414","153","490","643","11.82","64.39","23.79","76.21","431"
"2018-2019","24","Culpeper County","English:Reading","Grade 8","SOL","English Reading","42","386","147","428","575","7.30","67.13","25.57","74.43","424"
"2018-2019","25","Cumberland County","English:Reading","Grade 3","SOL","English Reading","5","49","31","54","85","5.88","57.65","36.47","63.53","406"
"2018-2019","25","Cumberland County","English:Reading","Grade 4","SOL","English Reading","14","46","26","60","86","16.28","53.49","30.23","69.77","417"
"2018-2019","25","Cumberland County","English:Reading","Grade 5","SOL","English Reading","8","49","39","57","96","8.33","51.04","40.63","59.38","409"
"2018-2019","25","Cumberland County","English:Reading","Grade 6","SOL","English Reading","12","59","26","71","97","12.37","60.82","26.80","73.20","427"
"2018-2019","25","Cumberland County","English:Reading","Grade 7","SOL","English Reading","5","54","36","59","95","5.26","56.84","37.89","62.11","410"
"2018-2019","25","Cumberland County","English:Reading","Grade 8","SOL","English Reading","6","69","26","75","101","5.94","68.32","25.74","74.26","415"
"2018-2019","108","Danville City","English:Reading","Grade 3","SOL","English Reading","15","152","220","167","387","3.88","39.28","56.85","43.15","380"
"2018-2019","108","Danville City","English:Reading","Grade 4","SOL","English Reading","24","191","257","215","472","5.08","40.47","54.45","45.55","381"
"2018-2019","108","Danville City","English:Reading","Grade 5","SOL","English Reading","29","189","234","218","452","6.42","41.81","51.77","48.23","387"
"2018-2019","108","Danville City","English:Reading","Grade 6","SOL","English Reading","15","173","200","188","388","3.87","44.59","51.55","48.45","389"
"2018-2019","108","Danville City","English:Reading","Grade 7","SOL","English Reading","17","178","206","195","401","4.24","44.39","51.37","48.63","391"
"2018-2019","108","Danville City","English:Reading","Grade 8","SOL","English Reading","10","175","188","185","373","2.68","46.92","50.40","49.60","388"
"2018-2019","26","Dickenson County","English:Reading","Grade 3","SOL","English Reading","15","88","18","103","121","12.40","72.73","14.88","85.12","439"
"2018-2019","26","Dickenson County","English:Reading","Grade 4","SOL","English Reading","28","99","30","127","157","17.83","63.06","19.11","80.89","440"
"2018-2019","26","Dickenson County","English:Reading","Grade 5","SOL","English Reading","46","91","16","137","153","30.07","59.48","10.46","89.54","468"
"2018-2019","26","Dickenson County","English:Reading","Grade 6","SOL","English Reading","28","96","25","124","149","18.79","64.43","16.78","83.22","445"
"2018-2019","26","Dickenson County","English:Reading","Grade 7","SOL","English Reading","19","112","35","131","166","11.45","67.47","21.08","78.92","435"
"2018-2019","26","Dickenson County","English:Reading","Grade 8","SOL","English Reading","7","108","32","115","147","4.76","73.47","21.77","78.23","426"
"2018-2019","27","Dinwiddie County","English:Reading","Grade 3","SOL","English Reading","38","182","91","220","311","12.22","58.52","29.26","70.74","422"
"2018-2019","27","Dinwiddie County","English:Reading","Grade 4","SOL","English Reading","56","201","56","257","313","17.89","64.22","17.89","82.11","439"
"2018-2019","27","Dinwiddie County","English:Reading","Grade 5","SOL","English Reading","53","222","51","275","326","16.26","68.10","15.64","84.36","441"
"2018-2019","27","Dinwiddie County","English:Reading","Grade 6","SOL","English Reading","40","196","89","236","325","12.31","60.31","27.38","72.62","424"
"2018-2019","27","Dinwiddie County","English:Reading","Grade 7","SOL","English Reading","40","221","77","261","338","11.83","65.38","22.78","77.22","430"
"2018-2019","27","Dinwiddie County","English:Reading","Grade 8","SOL","English Reading","15","204","85","219","304","4.93","67.11","27.96","72.04","413"
"2018-2019","28","Essex County","English:Reading","Grade 3","SOL","English Reading","6","63","29","69","98","6.12","64.29","29.59","70.41","394"
"2018-2019","28","Essex County","English:Reading","Grade 4","SOL","English Reading","8","50","38","58","96","8.33","52.08","39.58","60.42","406"
"2018-2019","28","Essex County","English:Reading","Grade 5","SOL","English Reading","7","63","24","70","94","7.45","67.02","25.53","74.47","425"
"2018-2019","28","Essex County","English:Reading","Grade 6","SOL","English Reading","1","66","29","67","96","1.04","68.75","30.21","69.79","404"
"2018-2019","28","Essex County","English:Reading","Grade 7","SOL","English Reading","2","66","28","68","96","2.08","68.75","29.17","70.83","412"
"2018-2019","28","Essex County","English:Reading","Grade 8","SOL","English Reading","1","57","44","58","102",".98","55.88","43.14","56.86","394"
"2018-2019","29","Fairfax County","English:Reading","Grade 3","SOL","English Reading","2,373","7,080","3,796","9,453","13,249","17.91","53.44","28.65","71.35","430"
"2018-2019","29","Fairfax County","English:Reading","Grade 4","SOL","English Reading","2,692","7,680","3,178","10,372","13,550","19.87","56.68","23.45","76.55","439"
"2018-2019","29","Fairfax County","English:Reading","Grade 5","SOL","English Reading","3,920","7,537","2,863","11,457","14,320","27.37","52.63","19.99","80.01","452"
"2018-2019","29","Fairfax County","English:Reading","Grade 6","SOL","English Reading","3,248","8,384","2,318","11,632","13,950","23.28","60.10","16.62","83.38","453"
"2018-2019","29","Fairfax County","English:Reading","Grade 7","SOL","English Reading","3,391","8,313","2,186","11,704","13,890","24.41","59.85","15.74","84.26","454"
"2018-2019","29","Fairfax County","English:Reading","Grade 8","SOL","English Reading","2,513","8,745","2,476","11,258","13,734","18.30","63.67","18.03","81.97","445"
"2018-2019","109","Falls Church City","English:Reading","Grade 3","SOL","English Reading","71","86","20","157","177","40.11","48.59","11.30","88.70","473"
"2018-2019","109","Falls Church City","English:Reading","Grade 4","SOL","English Reading","55","101","20","156","176","31.25","57.39","11.36","88.64","466"
"2018-2019","109","Falls Church City","English:Reading","Grade 5","SOL","English Reading","95","109","17","204","221","42.99","49.32","7.69","92.31","485"
"2018-2019","109","Falls Church City","English:Reading","Grade 6","SOL","English Reading","70","108","17","178","195","35.90","55.38","8.72","91.28","476"
"2018-2019","109","Falls Church City","English:Reading","Grade 7","SOL","English Reading","69","124","15","193","208","33.17","59.62","7.21","92.79","468"
"2018-2019","109","Falls Church City","English:Reading","Grade 8","SOL","English Reading","46","129","21","175","196","23.47","65.82","10.71","89.29","460"
"2018-2019","30","Fauquier County","English:Reading","Grade 3","SOL","English Reading","106","399","260","505","765","13.86","52.16","33.99","66.01","420"
"2018-2019","30","Fauquier County","English:Reading","Grade 4","SOL","English Reading","100","467","193","567","760","13.16","61.45","25.39","74.61","429"
"2018-2019","30","Fauquier County","English:Reading","Grade 5","SOL","English Reading","163","535","174","698","872","18.69","61.35","19.95","80.05","442"
"2018-2019","30","Fauquier County","English:Reading","Grade 6","SOL","English Reading","118","502","215","620","835","14.13","60.12","25.75","74.25","432"
"2018-2019","30","Fauquier County","English:Reading","Grade 7","SOL","English Reading","103","567","190","670","860","11.98","65.93","22.09","77.91","435"
"2018-2019","30","Fauquier County","English:Reading","Grade 8","SOL","English Reading","64","577","198","641","839","7.63","68.77","23.60","76.40","429"
"2018-2019","31","Floyd County","English:Reading","Grade 3","SOL","English Reading","19","76","48","95","143","13.29","53.15","33.57","66.43","424"
"2018-2019","31","Floyd County","English:Reading","Grade 4","SOL","English Reading","14","71","37","85","122","11.48","58.20","30.33","69.67","422"
"2018-2019","31","Floyd County","English:Reading","Grade 5","SOL","English Reading","32","71","32","103","135","23.70","52.59","23.70","76.30","440"
"2018-2019","31","Floyd County","English:Reading","Grade 6","SOL","English Reading","17","113","32","130","162","10.49","69.75","19.75","80.25","434"
"2018-2019","31","Floyd County","English:Reading","Grade 7","SOL","English Reading","14","103","21","117","138","10.14","74.64","15.22","84.78","440"
"2018-2019","31","Floyd County","English:Reading","Grade 8","SOL","English Reading","13","97","42","110","152","8.55","63.82","27.63","72.37","421"
"2018-2019","32","Fluvanna County","English:Reading","Grade 3","SOL","English Reading","38","108","79","146","225","16.89","48.00","35.11","64.89","419"
"2018-2019","32","Fluvanna County","English:Reading","Grade 4","SOL","English Reading","62","134","62","196","258","24.03","51.94","24.03","75.97","446"
"2018-2019","32","Fluvanna County","English:Reading","Grade 5","SOL","English Reading","51","153","75","204","279","18.28","54.84","26.88","73.12","435"
"2018-2019","32","Fluvanna County","English:Reading","Grade 6","SOL","English Reading","36","156","85","192","277","13.00","56.32","30.69","69.31","424"
"2018-2019","32","Fluvanna County","English:Reading","Grade 7","SOL","English Reading","44","181","66","225","291","15.12","62.20","22.68","77.32","436"
"2018-2019","32","Fluvanna County","English:Reading","Grade 8","SOL","English Reading","29","186","79","215","294","9.86","63.27","26.87","73.13","427"
"2018-2019","135","Franklin City","English:Reading","Grade 3","SOL","English Reading","3","33","53","36","89","3.37","37.08","59.55","40.45","368"
"2018-2019","135","Franklin City","English:Reading","Grade 4","SOL","English Reading","2","40","34","42","76","2.63","52.63","44.74","55.26","384"
"2018-2019","135","Franklin City","English:Reading","Grade 5","SOL","English Reading","5","46","28","51","79","6.33","58.23","35.44","64.56","401"
"2018-2019","135","Franklin City","English:Reading","Grade 6","SOL","English Reading","6","49","13","55","68","8.82","72.06","19.12","80.88","434"
"2018-2019","135","Franklin City","English:Reading","Grade 7","SOL","English Reading","4","46","15","50","65","6.15","70.77","23.08","76.92","422"
"2018-2019","135","Franklin City","English:Reading","Grade 8","SOL","English Reading","3","60","14","63","77","3.90","77.92","18.18","81.82","418"
"2018-2019","33","Franklin County","English:Reading","Grade 3","SOL","English Reading","77","297","134","374","508","15.16","58.46","26.38","73.62","433"
"2018-2019","33","Franklin County","English:Reading","Grade 4","SOL","English Reading","97","345","117","442","559","17.35","61.72","20.93","79.07","442"
"2018-2019","33","Franklin County","English:Reading","Grade 5","SOL","English Reading","117","337","104","454","558","20.97","60.39","18.64","81.36","444"
"2018-2019","33","Franklin County","English:Reading","Grade 6","SOL","English Reading","63","331","117","394","511","12.33","64.77","22.90","77.10","431"
"2018-2019","33","Franklin County","English:Reading","Grade 7","SOL","English Reading","84","368","77","452","529","15.88","69.57","14.56","85.44","445"
"2018-2019","33","Franklin County","English:Reading","Grade 8","SOL","English Reading","52","348","116","400","516","10.08","67.44","22.48","77.52","433"
"2018-2019","34","Frederick County","English:Reading","Grade 3","SOL","English Reading","162","501","336","663","999","16.22","50.15","33.63","66.37","420"
"2018-2019","34","Frederick County","English:Reading","Grade 4","SOL","English Reading","131","587","309","718","1,027","12.76","57.16","30.09","69.91","423"
"2018-2019","34","Frederick County","English:Reading","Grade 5","SOL","English Reading","191","573","287","764","1,051","18.17","54.52","27.31","72.69","433"
"2018-2019","34","Frederick County","English:Reading","Grade 6","SOL","English Reading","146","637","348","783","1,131","12.91","56.32","30.77","69.23","423"
"2018-2019","34","Frederick County","English:Reading","Grade 7","SOL","English Reading","134","667","254","801","1,055","12.70","63.22","24.08","75.92","431"
"2018-2019","34","Frederick County","English:Reading","Grade 8","SOL","English Reading","95","681","251","776","1,027","9.25","66.31","24.44","75.56","427"
"2018-2019","110","Fredericksburg City","English:Reading","Grade 3","SOL","English Reading","18","104","131","122","253","7.11","41.11","51.78","48.22","389"
"2018-2019","110","Fredericksburg City","English:Reading","Grade 4","SOL","English Reading","30","121","107","151","258","11.63","46.90","41.47","58.53","407"
"2018-2019","110","Fredericksburg City","English:Reading","Grade 5","SOL","English Reading","31","142","122","173","295","10.51","48.14","41.36","58.64","402"
"2018-2019","110","Fredericksburg City","English:Reading","Grade 6","SOL","English Reading","32","153","88","185","273","11.72","56.04","32.23","67.77","418"
"2018-2019","110","Fredericksburg City","English:Reading","Grade 7","SOL","English Reading","12","143","82","155","237","5.06","60.34","34.60","65.40","407"
"2018-2019","110","Fredericksburg City","English:Reading","Grade 8","SOL","English Reading","15","135","83","150","233","6.44","57.94","35.62","64.38","411"
